record_id,redcap_repeat_instrument,redcap_repeat_instance,redcap_survey_identifier,form_1_timestamp,form_1_complete,wear_log_timestamp,wearlog_type,wearlog_event,wearlog_off,reason,wearlog_on,wearlog_bed,radius,wearlog_bag,wearlog_place,wearlog_motion,wearlog_past,wearlog_bp,wearlog_past_off,wearlog_past_on,wearlog_past_sleep,radius_past_time,radius_past,radius_past_back,wearlog_past_bag,wearlog_past_location,wearlog_past_motion,uuid,startdate,enddate,scheduledate,status,supplementaldata,serializedresult,wear_log_complete
003,wear_log,30,,,,,0,0,"2024-06-07 23:35",2,,,,1,,0,,,,,,,,,,,,C999DE60-2515-11EF-9FD7-F74B147C1702,"2024-06-07 23:34:57","2024-06-07 23:35:15",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-07 23:35:15"",    ""utcTime"": ""2024-06-07 21:34:57.862079Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,31,,,,,0,1,,,"2024-06-07 23:45",,,,,,,,,,,,,,,,,2D90BAF0-2517-11EF-9FD7-F74B147C1702,"2024-06-07 23:44:55","2024-06-07 23:45:09",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-07 23:45:09"",    ""utcTime"": ""2024-06-07 21:44:55.071082Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,32,,,,,0,2,"2024-06-08 00:02",,,"2024-06-08 00:03",,,,,,,,,,,,,,,,B1841C10-2519-11EF-9FD7-F74B147C1702,"2024-06-08 00:02:55","2024-06-08 00:03:23",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""20"",    ""syncdate"": ""2024-06-08 00:03:23"",    ""utcTime"": ""2024-06-07 22:02:55.441071Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,33,,,,,0,1,,,"2024-06-08 11:05",,,,,,,,,,,,,,,,,34A08B40-2576-11EF-B230-276314D6BD94,"2024-06-08 11:05:09","2024-06-08 11:05:22",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-08 11:05:22"",    ""utcTime"": ""2024-06-08 09:05:09.108138Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,34,,,,,0,0,"2024-06-08 21:07",0,,,,1,,0,,,,,,,,,,,,61F396B0-25CA-11EF-BD68-3941843E611E,"2024-06-08 21:07:42","2024-06-08 21:08:04",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-08 21:08:05"",    ""utcTime"": ""2024-06-08 19:07:42.875296Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,35,,,,,0,1,,,"2024-06-08 21:30",,,,,,,,,,,,,,,,,84C28A40-25CD-11EF-BD68-3941843E611E,"2024-06-08 21:30:09","2024-06-08 21:30:23",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-08 21:30:23"",    ""utcTime"": ""2024-06-08 19:30:09.764414Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,36,,,,,0,0,"2024-06-08 23:18",2,,,,1,,0,,,,,,,,,,,,93AF3260-25DC-11EF-9E7A-DF931E1FEE0F,"2024-06-08 23:17:57","2024-06-08 23:18:20",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-08 23:18:21"",    ""utcTime"": ""2024-06-08 21:17:57.254053Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,37,,,,,0,1,,,"2024-06-08 23:42",,,,,,,,,,,,,,,,,F8A0B0B0-25DF-11EF-9E7A-DF931E1FEE0F,"2024-06-08 23:42:15","2024-06-08 23:42:28",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-08 23:42:28"",    ""utcTime"": ""2024-06-08 21:42:15.099073Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,38,,,,,0,2,,,,"2024-06-08 23:58",,,,,,,,,,,,,,,,46EDF050-25E2-11EF-9E7A-DF931E1FEE0F,"2024-06-08 23:58:45","2024-06-08 23:59:01",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-08 23:59:01"",    ""utcTime"": ""2024-06-08 21:58:45.461524Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,39,,,,,0,1,,,"2024-06-09 10:44",,,,,,,,,,,,,,,,,6A81F610-263C-11EF-8DEF-070377AB6DAB,"2024-06-09 10:43:59","2024-06-09 10:44:14",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-09 10:44:14"",    ""utcTime"": ""2024-06-09 08:43:59.857259Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,40,,,,,0,0,"2024-06-09 23:07",2,,,,1,,0,,,,,,,,,,,,3BF88710-26A4-11EF-94A6-8155006EC01F,"2024-06-09 23:07:09","2024-06-09 23:07:28",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""29"",    ""syncdate"": ""2024-06-09 23:07:29"",    ""utcTime"": ""2024-06-09 21:07:09.441050Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,41,,,,,0,1,,,"2024-06-09 23:23",,,,,,,,,,,,,,,,,92A37FF0-26A6-11EF-94A6-8155006EC01F,"2024-06-09 23:23:53","2024-06-09 23:24:05",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-09 23:24:06"",    ""utcTime"": ""2024-06-09 21:23:53.839342Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,42,,,,,0,2,,,,"2024-06-10 00:02",,,,,,,,,,,,,,,,EA09AB20-26AB-11EF-8531-19165B7A86B3,"2024-06-10 00:02:07","2024-06-10 00:02:28",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-10 00:02:28"",    ""utcTime"": ""2024-06-09 22:02:07.953950Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,43,,,,,0,1,,,"2024-06-10 08:05",,,,,,,,,,,,,,,,,5C5B20D0-26EF-11EF-99D8-A975FE167EF8,"2024-06-10 08:04:55","2024-06-10 08:05:12",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""15"",    ""syncdate"": ""2024-06-10 08:05:12"",    ""utcTime"": ""2024-06-10 06:04:56.029151Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
003,wear_log,44,,,,,0,6,,,,,,,,,,,,,,,,,,,,3BA2A8D0-26FA-11EF-99D8-A975FE167EF8,"2024-06-10 09:22:45","2024-06-10 09:22:55",,1,"{    ""devicemanufacturer"": ""Apple"",    ""deviceuuid"": ""F1578ED6-C456-4E8B-81F1-B09E5A3A89D5"",    ""deviceplatform"": ""iOS"",    ""deviceversion"": ""17.3.1"",    ""percentComplete"": ""10"",    ""syncdate"": ""2024-06-10 09:22:55"",    ""utcTime"": ""2024-06-10 07:22:45.597234Z"",    ""timezone"": ""CEST"",    ""appversion"": ""1.9.9"",    ""configversion"": ""6"",    ""devicemodel"": ""iPhone14,5""  }",result.zip,0
